taxID,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18
28150,35,0,0,0,2,0,0,0,0,1
28151,1,0,0,0,0,0,0,0,0,0
28251,0,0,0,0,0,0,1,0,1,0
28447,78,1,0,0,2,154,116,0,0,1
28450,0,0,0,6,0,0,0,0,1,6
28885,1,0,0,0,0,0,0,0,0,0
28901,341,0,0,0,6,0,0,0,1,6
29324,0,0,0,0,1,0,1,0,0,0
29347,18765,157,4,7,4,9386,7005,550,5118,19
29375,762,3,10,9,7,28685,15854,43,102,9
29378,0,0,0,20,4,0,0,0,0,0
29379,0,3,2,38,9,372,1,1,0,0
29380,0,1,0,21,116,0,0,0,60,0
29382,1,0,0,14,4,0,0,0,3,0
29384,0,0,0,5,1,0,0,0,0,0
29385,1,0,0,166,26,1,3,0,0,0
29388,0,0,0,19,43,0,0,0,16,0
29389,2,1,4,94,4310,221,271,0,0,0
29391,10,8,8,4,11,8,14,4,58232,4
29394,0,0,1,0,1,1,0,0,0,1
29397,0,0,0,0,0,0,0,0,0,1
29430,0,0,0,0,1,0,0,0,0,0
29447,1,0,26,0,1,0,0,0,0,0
29448,1,0,0,0,0,0,0,27,0,540
29449,0,0,0,0,0,0,0,4,0,0
29459,0,1,0,0,0,1,1,53,0,0
29461,0,0,0,0,0,9,0,134,0,0
29466,0,0,0,0,0,0,0,0,1,0
29471,1,0,0,0,0,0,0,0,0,0
29474,3,0,0,0,0,0,0,0,0,0
29485,1,0,0,0,0,0,0,0,0,0
29486,1,0,0,0,0,0,0,0,0,0
29546,3,0,0,0,0,1,0,0,0,0
29581,0,0,0,0,0,0,0,25,0,0
31963,13,1,0,0,1,37,30,0,1,2
32001,0,0,0,0,0,1,0,0,0,0
32002,269,55,1,0,0,0,0,1089,6,1
33008,0,0,0,0,12,0,0,0,0,0
33010,2,70,0,0,40,0,0,0,0,0
33011,6,31,18063,7,29,3,12,9,2,7
33025,0,0,0,0,0,3,0,0,0,0
33028,0,0,0,4,22,0,0,0,10,0
33033,0,0,0,0,1,0,0,0,0,0
33035,460,1,0,2,0,455,252,23,26,20
33037,1,0,0,0,0,0,0,2,0,0
33038,14537,6,11,7,10,10680,7147,1175,1572,218
33039,10371,1,8,3,6,13888,8735,126,454,13
33040,0,1,2,202,31,2,0,1,2,0
33043,1163,2,6,3,1,3879,3195,82,146,706
33046,0,0,0,0,0,0,0,1,0,0
33050,1,128,108,0,1,1,0,0,0,113
33051,0,0,0,0,202,0,0,0,0,0
33059,0,0,0,0,0,0,0,0,1,0
33888,0,0,0,0,0,1,0,0,0,0
33889,1,0,0,0,0,0,0,1,0,0
33918,0,0,0,0,2,0,0,0,0,0
33932,23,311,207,1,462,17,10,474,35,265
33934,3,7,4,0,16,1,0,5,0,11
33936,5,18,24,0,40,1,0,29,2,10
33940,0,10,7,0,11,0,0,4,3,4
33941,9,37,3,0,4,0,0,58,2,33
33945,0,0,0,0,0,0,0,0,0,5
33946,0,0,1,1,1,0,0,0,0,0
33959,102,17,23,20,3543,26,47,27,65090,24
33962,0,0,0,0,0,0,0,0,0,1
33970,0,0,0,0,0,0,0,0,5,19
33987,314,1102,1059,3,1955,66,40,1244,104,809
34007,0,0,0,0,0,0,0,0,0,1
34070,1,0,0,0,0,0,0,229,0,0
34071,0,1,0,1,0,0,1,160,0,0
34073,155,119,286,0,2,0,1,0,13,552
34085,1,0,23,1,0,0,0,0,0,0
35703,3,0,0,0,0,0,0,0,0,0
35754,0,0,0,0,1,0,0,0,0,0
35755,0,3,1,0,0,0,0,1,0,0
35787,0,0,0,0,0,0,0,0,12,0
35814,0,0,0,0,0,0,0,2,0,1
35841,70984,278933,306150,240,432103,16066,8476,331191,22308,217512
36808,0,2,1,0,0,0,0,0,0,0
36813,0,0,0,0,1,0,0,0,0,0
36822,0,0,0,0,1,0,0,0,0,1
36835,11,0,0,0,0,4,7,8,3,0
36839,0,0,0,0,0,0,3,0,0,0
36855,0,0,0,0,0,0,0,1,0,0
36863,0,0,45,0,0,0,0,0,0,1
36874,0,0,0,0,0,3,1,0,9,0
37326,0,1,0,0,1,0,0,0,0,0
37332,1,0,0,0,18,0,0,0,1,0
37372,0,0,0,0,0,0,0,1,0,0
37637,0,2,0,0,0,0,0,1,0,0
37692,0,0,0,0,0,3,1,0,0,2
37734,0,0,0,0,0,0,0,0,6,51
37762,56,0,0,0,2,0,0,0,0,0
37919,0,1,0,0,2,0,0,0,0,0
37923,0,0,0,0,6,0,0,0,0,0
37927,6,1,0,0,2,8,6,7,1,1
37930,0,2,0,0,6,0,0,0,0,0
38284,2,3,7,0,5,0,0,0,0,1
38289,0,11,1,0,1,0,0,0,0,7
38290,0,1,0,0,0,0,0,0,0,0
38301,1,0,1,0,0,0,0,0,0,406
38303,0,0,0,0,0,1,0,0,0,71
38310,0,1,0,0,0,0,0,0,0,0
38504,1,0,0,0,0,0,0,0,10,0
38875,2,5,15,0,14,0,0,10,0,7
39485,445,1,0,0,1,405,264,8,18,0
